+79000000049,1462594182
+79000000044,1184383152
+79000000041,7946918480
+79000000040,324441264
+79000000030,509463256
+79000000037,1404670131
+79000000028,7341447533
+79000000027,347027205
+79000000026,899100797
+79000000023,748726212
+79000000025,1013470741
+79000000013,1350152503
+79000000020,903073842
+79000000016,7664168902
+79000000010,733417457
+79000000012,6838332113
+79000000009,733282531
+79000000005,7793193169
+79000000001,6050241378
+79000000003,5098536772
+79000000007,7681832148
